FlightId,Month,DayofMonth,DayOfWeek,DepTime,UniqueCarrier,Origin,Dest,Distance,dep_delayed_15min
4181,c-3,c-20,c-1,1730,FL,ATL,DAY,432,1
4182,c-9,c-13,c-2,1133,CO,ABQ,IAH,744,0
4183,c-2,c-6,c-1,655,FL,ROC,BWI,277,0
4184,c-10,c-24,c-1,1217,NW,DTW,SFO,2079,0
4185,c-2,c-25,c-6,1606,CO,MTJ,EWR,1795,1
4186,c-3,c-28,c-1,940,XE,ALB,EWR,143,0
4187,c-8,c-21,c-1,858,DL,ATL,IAD,533,0
4188,c-1,c-28,c-5,1258,OH,TOL,CVG,181,0
4189,c-6,c-27,c-2,1221,XE,XNA,IAH,438,0
4190,c-3,c-29,c-2,1043,DL,JFK,FLL,1069,1
4191,c-4,c-1,c-6,907,OO,MOD,SFO,78,0
4192,c-11,c-28,c-1,707,NW,MSP,EWR,1008,0
4193,c-2,c-8,c-2,1850,WN,AUS,LBB,341,1
4194,c-8,c-18,c-4,1934,EV,ATL,FWA,508,1
4195,c-7,c-30,c-6,626,NW,MIA,MEM,860,0
4196,c-12,c-22,c-5,645,WN,LAX,MDW,1750,1
4197,c-10,c-14,c-6,2030,OO,BOI,LAX,674,1
4198,c-7,c-22,c-6,814,OH,CVG,CLE,221,0
4199,c-11,c-13,c-1,746,FL,JAX,ATL,270,1
4200,c-9,c-29,c-4,1603,US,PHL,DTW,453,1
4201,c-4,c-25,c-1,1709,HA,OGG,HNL,100,0
4202,c-8,c-15,c-2,2102,CO,EWR,CLE,404,1
4203,c-9,c-28,c-4,2032,AA,ORD,DCA,612,0
4204,c-4,c-5,c-3,525,HA,HNL,LIH,102,0
4205,c-3,c-11,c-5,1426,US,DCA,MSY,969,1
4206,c-5,c-17,c-3,2057,DL,SLC,SFO,599,0
4207,c-3,c-28,c-2,2200,DL,ATL,PIT,526,1
4208,c-12,c-12,c-2,1201,NW,ORD,DTW,235,0
4209,c-11,c-8,c-2,935,WN,PHX,ELP,347,0
4210,c-4,c-10,c-1,1100,WN,PHX,OAK,646,0
4211,c-6,c-25,c-6,1045,WN,JAX,FLL,318,0
4212,c-4,c-15,c-5,1426,CO,STT,EWR,1634,0
4213,c-8,c-7,c-1,1213,UA,DEN,TUL,541,0
4214,c-1,c-10,c-2,548,OO,CEC,ACV,56,0
4215,c-10,c-17,c-1,1156,DL,DEN,SLC,391,0
4216,c-11,c-5,c-7,1238,US,RDU,CLT,130,0
4217,c-10,c-7,c-6,1644,YV,IAD,CHS,441,0
4218,c-10,c-30,c-1,1814,AA,DFW,MSY,448,0
4219,c-6,c-28,c-3,542,OO,TUS,LAX,451,0
4220,c-7,c-11,c-1,810,AA,LGA,MCO,950,0
4221,c-2,c-5,c-6,1252,AA,DFW,STL,551,0
4222,c-9,c-1,c-4,1005,EV,ATL,APF,540,1
4223,c-3,c-27,c-1,1214,AA,LAX,ORD,1745,0
4224,c-7,c-3,c-1,1244,DL,PBI,ATL,545,1
4225,c-9,c-2,c-5,1610,OH,CVG,IAD,388,0
4226,c-7,c-4,c-2,1225,OH,DAY,CVG,64,0
4227,c-11,c-14,c-2,1333,CO,IAH,RDU,1043,0
4228,c-9,c-13,c-3,948,DL,ATL,GSO,306,0
4229,c-8,c-14,c-1,1048,AS,PDX,LAS,762,0
4230,c-9,c-12,c-1,1403,MQ,SBP,LAX,155,0
4231,c-2,c-11,c-5,1105,DL,LAS,ATL,1747,0
4232,c-5,c-27,c-5,853,OO,DEN,BOI,649,0
4233,c-12,c-11,c-1,1118,UA,SEA,LAX,954,0
4234,c-6,c-15,c-3,1612,NW,MDT,DTW,370,0
4235,c-7,c-8,c-5,2145,AA,ORD,DTW,235,0
4236,c-5,c-24,c-2,911,NW,MSP,SNA,1522,0
4237,c-3,c-27,c-1,1532,MQ,DFW,JAN,408,0
4238,c-2,c-17,c-5,947,MQ,GRR,ORD,137,0
4239,c-3,c-22,c-2,1206,UA,ORD,LAX,1745,0
4240,c-2,c-26,c-6,1430,WN,SAN,TUS,367,0
4241,c-9,c-24,c-7,738,MQ,DFW,LBB,282,0
4242,c-1,c-30,c-7,1856,DL,CVG,PWM,810,0
4243,c-11,c-15,c-3,2050,AA,DFW,BOS,1562,1
4244,c-4,c-22,c-6,1055,FL,ATL,MLI,633,0
4245,c-11,c-28,c-1,819,MQ,MLI,DFW,691,1
4246,c-5,c-18,c-3,1104,FL,CLT,ATL,227,0
4247,c-4,c-20,c-4,1515,NW,LAN,DTW,74,0
4248,c-7,c-15,c-5,1601,HP,LAS,EWR,2227,0
4249,c-4,c-11,c-2,1620,WN,OAK,LAS,407,1
4250,c-7,c-9,c-7,855,NW,COS,MSP,725,0
4251,c-2,c-18,c-5,1450,OO,LAX,SAN,109,1
4252,c-8,c-26,c-6,1227,XE,CLE,PVD,540,0
4253,c-3,c-14,c-1,655,EV,SNA,SLC,588,0
4254,c-7,c-29,c-6,1819,WN,SMF,ONT,389,1
4255,c-3,c-6,c-1,806,FL,MCO,ATL,403,0
4256,c-12,c-22,c-5,1101,B6,JFK,RSW,1074,1
4257,c-1,c-1,c-7,1412,XE,LFT,IAH,201,1
4258,c-8,c-16,c-2,2114,NW,DTW,IND,231,0
4259,c-6,c-25,c-6,1325,F9,PHX,DEN,602,0
4260,c-9,c-9,c-5,2103,AA,ORD,MSP,334,0
4261,c-1,c-6,c-4,2031,DL,ATL,MKE,669,1
4262,c-4,c-3,c-1,1540,DL,BDL,MCO,1050,0
4263,c-1,c-15,c-6,2230,OO,LAX,ONT,47,0
4264,c-2,c-15,c-3,640,WN,SAT,DAL,248,0
4265,c-3,c-31,c-4,1935,WN,BHM,TPA,460,0
4266,c-7,c-21,c-5,855,WN,LAS,MCO,2039,1
4267,c-7,c-22,c-5,704,AS,SEA,PHX,1107,0
4268,c-5,c-10,c-3,825,B6,LGB,SMF,387,0
4269,c-5,c-7,c-6,817,CO,TUL,IAH,429,0
4270,c-1,c-3,c-2,625,AA,DFW,MCI,460,0
4271,c-6,c-29,c-4,2152,NW,SFO,DTW,2079,0
4272,c-8,c-21,c-7,1238,WN,MDW,PHX,1444,0
4273,c-1,c-31,c-1,1210,WN,SMF,LAS,397,0
4274,c-7,c-21,c-5,950,OO,LAX,SBP,155,0
4275,c-10,c-17,c-1,1340,WN,SJC,BUR,296,0
4276,c-9,c-3,c-7,1553,WN,MDW,MCO,989,0
4277,c-7,c-28,c-4,947,DL,SAV,ATL,215,0
4278,c-9,c-15,c-4,706,NW,MSP,DTW,528,1
4279,c-3,c-1,c-2,2225,OH,CVG,DTW,229,1
4280,c-10,c-28,c-5,1755,MQ,DFW,SHV,190,0
4281,c-2,c-2,c-4,924,US,CLT,BWI,361,0
4282,c-12,c-30,c-6,1738,OH,BUF,JFK,301,1
4283,c-9,c-18,c-1,1740,WN,RSW,BWI,919,0
4284,c-8,c-28,c-1,1034,OO,CLD,LAX,86,0
4285,c-11,c-27,c-1,626,US,PHL,PIT,267,0
4286,c-1,c-8,c-6,834,AA,MIA,DFW,1121,0
4287,c-12,c-11,c-7,1656,FL,ATL,MCO,403,0
4288,c-6,c-18,c-6,1602,MQ,ORD,ATL,606,0
4289,c-12,c-20,c-2,949,AS,ANC,AKN,289,0
4290,c-3,c-21,c-1,1636,WN,ELP,PHX,347,1
4291,c-11,c-11,c-5,1939,HA,ITO,HNL,216,0
4292,c-5,c-25,c-3,1723,XE,IAH,LBB,458,0
4293,c-1,c-22,c-6,1840,WN,TUL,HOU,453,0
4294,c-2,c-2,c-3,856,CO,IAH,MCO,853,0
4295,c-9,c-19,c-1,644,XE,EWR,CLT,529,0
4296,c-12,c-23,c-5,1906,US,CLT,EWR,529,0
4297,c-12,c-29,c-5,904,OO,BNA,ORD,409,0
4298,c-6,c-24,c-6,1744,AA,EWR,DFW,1372,1
4299,c-10,c-23,c-7,1710,CO,ATL,EWR,745,0
4300,c-10,c-30,c-1,1654,XE,ORF,EWR,284,0
4301,c-11,c-28,c-2,1637,WN,SJC,PHX,621,0
4302,c-6,c-11,c-7,1829,OO,MTJ,DEN,197,0
4303,c-8,c-5,c-5,707,MQ,CLT,ORD,599,1
4304,c-1,c-19,c-4,1205,WN,BWI,BNA,588,0
4305,c-1,c-21,c-5,1741,XE,MDW,CLE,307,0
4306,c-2,c-5,c-7,730,YV,IAD,BOS,413,1
4307,c-9,c-8,c-4,1240,WN,STL,LIT,296,0
4308,c-10,c-16,c-1,1054,WN,BDL,BWI,283,0
4309,c-5,c-21,c-7,630,AS,PDX,LAX,834,0
4310,c-10,c-29,c-7,1235,US,LAS,BWI,2106,0
4311,c-4,c-29,c-6,1610,MQ,TYR,DFW,103,0
4312,c-12,c-5,c-2,642,AS,PSP,SFO,421,0
4313,c-12,c-8,c-4,2001,UA,DEN,GEG,836,0
4314,c-11,c-30,c-3,951,OO,SLC,GJT,217,0
4315,c-5,c-18,c-4,1326,CO,PHX,IAH,1009,0
4316,c-9,c-1,c-4,945,WN,TPA,IND,838,1
4317,c-5,c-29,c-7,2143,HP,PHX,SFO,651,0
4318,c-2,c-13,c-1,735,AS,SEA,DEN,1024,0
4319,c-10,c-29,c-7,1100,WN,PDX,PHX,1009,0
4320,c-7,c-15,c-5,2206,NW,MSP,GFK,284,0
4321,c-3,c-1,c-2,1500,DH,IAD,GSO,239,0
4322,c-12,c-24,c-6,2031,MQ,MIA,CLE,1080,1
4323,c-2,c-7,c-1,1128,HP,LAS,DFW,1055,0
4324,c-12,c-23,c-5,858,AA,DFW,FLL,1119,0
4325,c-11,c-27,c-1,1813,EV,ATL,BHM,134,0
4326,c-8,c-4,c-4,2032,NW,MSP,FNT,491,1
4327,c-3,c-28,c-1,1206,AA,SAN,STL,1558,0
4328,c-3,c-14,c-1,1532,DL,ALB,ATL,852,0
4329,c-6,c-25,c-6,1821,AS,SEA,BOI,399,1
4330,c-10,c-7,c-5,635,OO,RDD,SFO,199,0
4331,c-5,c-10,c-3,625,MQ,LGA,XNA,1147,0
4332,c-11,c-30,c-3,859,HA,SJC,HNL,2416,0
4333,c-4,c-8,c-6,1217,XE,CLE,LGA,418,0
4334,c-2,c-12,c-7,2035,WN,BWI,BDL,283,1
4335,c-8,c-29,c-1,1435,MQ,GRR,ORD,137,0
4336,c-7,c-4,c-2,1852,XE,MOB,IAH,427,1
4337,c-10,c-27,c-5,935,OH,LGA,GSO,461,1
4338,c-5,c-23,c-1,2054,DL,JFK,LAS,2248,0
4339,c-11,c-2,c-3,1306,MQ,DFW,MOB,540,0
4340,c-5,c-16,c-1,1426,US,ORF,PHL,211,0
4341,c-2,c-27,c-7,1826,DH,IAD,ROC,289,0
4342,c-12,c-2,c-5,1440,WN,HOU,SAT,192,0
4343,c-3,c-5,c-6,2121,UA,DEN,PHX,602,0
4344,c-2,c-24,c-5,1942,AA,DFW,XNA,281,0
4345,c-6,c-10,c-5,1633,XE,CLE,DCA,310,0
4346,c-7,c-8,c-6,1925,AA,MSY,DFW,448,0
4347,c-6,c-5,c-7,1548,DH,IAD,PBI,859,1
4348,c-9,c-26,c-2,919,CO,IAH,RNO,1530,0
4349,c-8,c-15,c-1,2253,HP,LAS,MSY,1501,0
4350,c-7,c-19,c-2,1810,OO,LAX,OAK,337,0
4351,c-12,c-11,c-1,1734,OO,LAX,BFL,109,0
4352,c-5,c-7,c-6,1602,HP,ANC,LAS,2304,0
4353,c-3,c-6,c-1,954,AA,SJU,MCO,1189,0
4354,c-9,c-25,c-7,1340,MQ,EWR,RDU,416,0
4355,c-9,c-21,c-3,814,OH,MSP,CVG,596,0
4356,c-8,c-28,c-1,1805,OO,MSN,DEN,826,1
4357,c-6,c-29,c-4,1055,AA,ORD,MIA,1197,1
4358,c-6,c-10,c-5,1919,DL,TUL,ATL,674,0
4359,c-11,c-6,c-1,709,WN,MCO,MDW,989,0
4360,c-1,c-10,c-1,640,WN,TUL,DAL,237,0
4361,c-9,c-15,c-5,920,NW,MEM,FLL,851,0
4362,c-9,c-11,c-1,936,WN,OAK,BUR,325,0
4363,c-5,c-14,c-7,1620,US,PHX,ONT,325,0
4364,c-12,c-5,c-2,1651,DL,ATL,RDU,356,0
4365,c-5,c-18,c-4,902,NW,DEN,MSP,680,0
4366,c-10,c-14,c-6,2240,DL,ATL,FLL,581,0
4367,c-10,c-27,c-5,1801,US,CLT,DTW,500,1
4368,c-11,c-15,c-2,1045,WN,DAL,ABQ,580,0
4369,c-4,c-23,c-6,1930,WN,DAL,HOU,239,0
4370,c-10,c-2,c-7,755,DH,TYS,IAD,419,0
4371,c-3,c-29,c-3,1210,NW,DTW,SEA,1927,0
4372,c-11,c-29,c-3,1307,US,PHX,CMH,1671,0
4373,c-6,c-6,c-1,1835,WN,MCO,MSY,550,1
4374,c-12,c-5,c-2,750,YV,CLT,STL,575,0
4375,c-4,c-3,c-7,1930,WN,HOU,BNA,670,0
4376,c-10,c-3,c-1,843,HP,ELP,PHX,347,0
4377,c-1,c-21,c-5,1948,DL,DFW,ATL,732,0
4378,c-6,c-27,c-1,934,MQ,ORD,BMI,116,0
4379,c-11,c-7,c-2,2153,EV,ATL,CHA,106,0
4380,c-11,c-13,c-1,1625,CO,PHX,IAH,1009,0
4381,c-2,c-27,c-1,1730,WN,BOI,PDX,344,0
4382,c-11,c-27,c-7,1456,OH,SAV,CVG,515,0
4383,c-4,c-20,c-4,1205,AA,SAN,ORD,1723,0
4384,c-5,c-10,c-2,1322,XE,IND,EWR,644,0
4385,c-7,c-8,c-6,1857,DL,DCA,ATL,547,0
4386,c-3,c-3,c-4,734,NW,PHX,MSP,1276,0
4387,c-10,c-26,c-4,1145,B6,SJU,MCO,1189,0
4388,c-10,c-29,c-7,1622,AA,MIA,ORD,1197,0
4389,c-10,c-7,c-6,556,OO,FWA,ORD,157,0
4390,c-2,c-24,c-4,1508,DL,MCO,ATL,403,0
4391,c-7,c-10,c-7,1214,MQ,ORD,DSM,299,0
4392,c-6,c-24,c-6,845,OH,BOS,JFK,187,0
4393,c-9,c-25,c-7,1916,XE,CLE,ORF,435,1
4394,c-7,c-7,c-4,1220,FL,ATL,FNT,644,0
4395,c-10,c-13,c-4,2115,OH,MCO,SAT,1040,1
4396,c-2,c-12,c-7,919,AS,OAK,SEA,671,0
4397,c-9,c-2,c-6,1940,MQ,BWI,BOS,370,0
4398,c-6,c-29,c-3,658,UA,MSP,ORD,334,0
4399,c-6,c-13,c-1,602,DH,ALB,IAD,325,0
4400,c-4,c-25,c-2,1000,OH,CVG,AUS,958,0
4401,c-12,c-5,c-2,1818,DL,CMH,LAX,1996,0
4402,c-3,c-17,c-4,1503,NW,SAT,MEM,625,0
4403,c-12,c-8,c-5,923,DL,CVG,LAS,1678,0
4404,c-8,c-19,c-5,1702,DL,PBI,ATL,545,1
4405,c-3,c-23,c-4,845,DL,ATL,DEN,1199,0
4406,c-8,c-19,c-5,2159,AA,SFO,JFK,2586,0
4407,c-6,c-27,c-2,1622,F9,DEN,MSP,680,1
4408,c-7,c-21,c-4,1324,UA,ORD,IAD,589,0
4409,c-7,c-22,c-5,1225,CO,MCO,EWR,938,0
4410,c-3,c-25,c-6,645,MQ,SJT,DFW,228,0
4411,c-3,c-7,c-1,2132,DL,ATL,GSO,306,1
4412,c-9,c-9,c-6,939,UA,ICT,DEN,419,0
4413,c-1,c-30,c-1,630,OH,PIT,JFK,340,0
4414,c-2,c-4,c-5,700,WN,TPA,JAX,180,0
4415,c-9,c-7,c-3,1711,AA,EWR,LAX,2454,0
4416,c-2,c-10,c-4,1235,WN,BOI,RNO,335,0
4417,c-10,c-13,c-4,1225,DH,IAD,PVD,372,0
4418,c-2,c-5,c-6,1245,DH,SWF,IAD,251,0
4419,c-3,c-6,c-7,1704,AA,DTW,DFW,987,0
4420,c-12,c-13,c-3,611,AA,STL,TPA,869,0
4421,c-6,c-24,c-5,1351,XE,EWR,STL,872,0
4422,c-8,c-16,c-2,1039,US,SAN,PHL,2369,0
4423,c-10,c-14,c-5,2024,US,BDL,PHL,196,1
4424,c-5,c-2,c-2,1140,OH,CLT,CVG,335,0
4425,c-1,c-15,c-7,1505,WN,SDF,BWI,495,0
4426,c-12,c-24,c-7,2215,AA,DFW,ONT,1189,0
4427,c-5,c-31,c-3,1954,F9,PHX,DEN,602,0
4428,c-9,c-23,c-6,1503,UA,PHX,DEN,602,0
4429,c-10,c-12,c-4,1802,WN,LAS,ABQ,487,0
4430,c-10,c-16,c-7,1016,OO,ABQ,DEN,349,0
4431,c-2,c-10,c-4,557,AA,MSY,MIA,674,0
4432,c-12,c-16,c-6,2019,OO,ORD,CAK,344,1
4433,c-7,c-25,c-1,1208,OO,ORD,SGF,438,1
4434,c-4,c-23,c-7,1513,OO,ORD,ATW,160,0
4435,c-6,c-13,c-2,2108,OO,SLC,EUG,619,0
4436,c-3,c-23,c-4,1437,AA,ONT,DFW,1189,0
4437,c-6,c-3,c-6,2001,F9,SFO,DEN,967,0
4438,c-5,c-9,c-1,907,XE,IAH,BPT,79,0
4439,c-10,c-29,c-6,1617,WN,MCO,FLL,178,0
4440,c-11,c-21,c-2,1800,XE,IAH,ICT,542,0
4441,c-2,c-26,c-6,1254,US,SAV,CLT,213,0
4442,c-2,c-15,c-3,1707,WN,STL,MDW,251,0
4443,c-5,c-12,c-4,949,MQ,SJC,SAN,417,0
4444,c-10,c-6,c-4,927,OO,SLC,DEN,391,0
4445,c-5,c-23,c-1,1455,DL,ATL,PIT,526,0
4446,c-4,c-12,c-2,944,MQ,DFW,TXK,181,0
4447,c-8,c-15,c-1,901,HP,DFW,LAS,1055,0
4448,c-3,c-23,c-4,631,XE,MCI,IAH,643,0
4449,c-4,c-26,c-2,1633,DL,IAD,ATL,533,1
4450,c-8,c-25,c-5,1004,WN,SLC,BOI,291,0
4451,c-11,c-13,c-1,2211,CO,LAX,EWR,2454,0
4452,c-10,c-14,c-5,1557,TZ,SJU,MCO,1189,0
4453,c-3,c-25,c-5,1858,WN,OKC,DAL,181,0
4454,c-1,c-15,c-6,1908,NW,MEM,SAT,625,0
4455,c-8,c-14,c-1,2121,WN,MCO,MDW,989,0
4456,c-2,c-24,c-4,1520,WN,GEG,PDX,279,0
4457,c-12,c-26,c-1,1855,OH,LGA,RDU,431,1
4458,c-10,c-10,c-1,1158,XE,ORD,CLE,316,0
4459,c-11,c-27,c-7,905,WN,MCO,BWI,787,0
4460,c-4,c-24,c-7,1107,DL,FLL,BDL,1173,0
4461,c-9,c-27,c-2,1341,XE,EWR,RDU,416,1
4462,c-7,c-6,c-4,1509,UA,ORD,LGA,733,1
4463,c-4,c-8,c-5,927,HP,JFK,LAS,2248,0
4464,c-4,c-16,c-6,724,NW,MSY,MSP,1040,0
4465,c-8,c-23,c-2,1913,AA,ORD,PHX,1440,0
4466,c-7,c-23,c-6,912,MQ,ORD,PNS,794,0
4467,c-3,c-22,c-2,1103,XE,BRO,IAH,308,0
4468,c-3,c-22,c-2,2145,WN,LAX,TUS,451,1
4469,c-3,c-16,c-3,1910,DL,SLC,SMF,532,1
4470,c-9,c-3,c-7,1540,AA,TPA,DFW,929,1
4471,c-1,c-18,c-2,2201,US,PHL,ORF,211,1
4472,c-8,c-22,c-1,1123,XE,CLE,ROC,245,0
4473,c-7,c-18,c-1,953,AS,JNU,YAK,199,0
4474,c-4,c-18,c-1,1536,CO,IAH,CLE,1091,0
4475,c-5,c-1,c-7,1250,XE,BHM,IAH,562,0
4476,c-11,c-12,c-6,1814,AS,DEN,SEA,1024,0
4477,c-11,c-28,c-2,640,XE,PNS,IAH,489,0
4478,c-12,c-18,c-1,826,F9,LGA,DEN,1619,0
4479,c-9,c-28,c-4,733,AA,SFO,LAX,337,1
4480,c-3,c-28,c-1,1400,WN,PVD,PHX,2277,0
4481,c-11,c-26,c-7,1819,WN,MCO,MDW,989,0
4482,c-12,c-22,c-5,1817,WN,BNA,RDU,443,1
4483,c-2,c-19,c-7,657,DL,CVG,ATL,373,0
4484,c-10,c-9,c-1,2340,UA,LAX,ORD,1745,0
4485,c-9,c-5,c-2,640,WN,LIT,STL,296,0
4486,c-11,c-8,c-2,1110,AA,ORD,ELP,1236,0
4487,c-11,c-25,c-5,1700,WN,BWI,PVD,328,0
4488,c-7,c-10,c-1,811,XE,MKE,IAH,984,0
4489,c-2,c-10,c-5,1650,EV,ICT,ATL,781,1
4490,c-12,c-24,c-6,905,NW,MSP,MOT,449,0
4491,c-6,c-5,c-7,545,FL,DAY,ATL,432,0
4492,c-12,c-10,c-7,737,AA,LGA,MIA,1097,0
4493,c-6,c-22,c-3,1120,MQ,MIA,CLE,1080,0
4494,c-12,c-29,c-4,1937,EV,AEX,ATL,500,1
4495,c-2,c-22,c-3,1706,FL,ATL,BOS,946,1
4496,c-2,c-2,c-3,1805,AA,PBI,DFW,1103,0
4497,c-10,c-15,c-7,1514,UA,ORD,SAN,1723,0
4498,c-12,c-9,c-6,600,EV,MKE,ATL,669,0
4499,c-3,c-15,c-2,840,OO,SFO,RNO,192,0
4500,c-3,c-24,c-5,1436,US,STL,PHX,1262,1
4501,c-2,c-8,c-3,1200,WN,TPA,FLL,197,0
4502,c-8,c-19,c-5,1113,UA,EWR,DEN,1605,0
4503,c-4,c-20,c-4,903,MQ,DFW,SGF,364,1
4504,c-12,c-11,c-1,2045,AS,SEA,SJC,697,0
4505,c-12,c-25,c-1,1755,CO,IAH,SMF,1609,0
4506,c-2,c-28,c-1,1230,UA,DEN,DSM,589,0
4507,c-11,c-14,c-2,1532,WN,MDW,STL,251,0
4508,c-12,c-15,c-4,858,NW,SEA,DTW,1927,0
4509,c-1,c-16,c-1,1111,OO,SJC,LAX,308,0
4510,c-1,c-3,c-1,1554,WN,AUS,LAS,1090,1
4511,c-8,c-29,c-2,804,EV,ATL,GPT,352,0
4512,c-4,c-28,c-4,1326,MQ,RDU,DCA,227,0
4513,c-2,c-23,c-3,1800,WN,LAX,OAK,337,0
4514,c-8,c-22,c-2,2118,DL,ATL,RSW,515,1
4515,c-10,c-14,c-6,2256,B6,SJC,JFK,2569,1
4516,c-10,c-3,c-1,1120,WN,MCI,MDW,405,0
4517,c-11,c-30,c-3,1756,WN,SJC,PHX,621,0
4518,c-4,c-4,c-1,1000,WN,MHT,TPA,1204,0
4519,c-12,c-15,c-5,756,B6,JFK,RDU,426,0
4520,c-3,c-31,c-4,1937,AA,DFW,CMH,927,0
4521,c-1,c-14,c-6,1545,AA,JFK,SFO,2586,0
4522,c-10,c-15,c-7,1540,MQ,JAN,DFW,408,1
4523,c-12,c-5,c-2,1944,MQ,LIT,ORD,552,1
4524,c-4,c-5,c-2,1554,UA,ORD,FLL,1182,0
4525,c-2,c-1,c-3,1305,WN,STL,MCI,237,0
4526,c-12,c-18,c-1,1629,CO,EWR,JAX,821,1
4527,c-12,c-28,c-4,619,CO,SJC,IAH,1608,0
4528,c-9,c-3,c-6,959,DL,SLC,MCO,1929,0
4529,c-9,c-23,c-5,1010,OH,CVG,BGR,906,1
4530,c-7,c-18,c-1,1114,AA,DFW,PHX,868,1
4531,c-2,c-16,c-3,1330,DL,DCA,ATL,547,1
4532,c-11,c-13,c-1,2021,F9,PDX,DEN,992,1
4533,c-12,c-1,c-4,805,WN,MCO,MDW,989,0
4534,c-12,c-8,c-4,1540,WN,BWI,STL,737,0
4535,c-4,c-27,c-3,1605,WN,OAK,RNO,180,0
4536,c-5,c-31,c-3,1726,XE,MSP,IAH,1034,0
4537,c-9,c-16,c-5,725,AA,ORD,DFW,802,0
4538,c-3,c-12,c-7,1612,US,CLT,MYR,156,0
4539,c-5,c-14,c-7,2046,UA,ORD,MCO,1005,0
4540,c-8,c-7,c-7,1452,EV,JAC,SLC,205,0
4541,c-8,c-29,c-1,715,AA,TPA,ORD,1012,0
4542,c-11,c-8,c-3,1156,DL,MCO,LGA,950,0
4543,c-3,c-20,c-7,1825,WN,PVD,PHL,238,1
4544,c-8,c-6,c-7,1410,MQ,SJC,LAX,308,0
4545,c-9,c-27,c-3,1533,MQ,DFW,DSM,624,0
4546,c-6,c-9,c-5,2203,FL,LAX,ATL,1946,0
4547,c-1,c-21,c-5,1230,HA,HNL,KOA,163,0
4548,c-7,c-5,c-3,1437,XE,SAT,IAH,191,1
4549,c-10,c-14,c-5,1759,MQ,MAF,DFW,309,0
4550,c-5,c-5,c-5,650,WN,MDW,SDF,271,0
4551,c-12,c-14,c-3,1301,B6,BUF,JFK,301,0
4552,c-6,c-12,c-7,1507,AS,SEA,SNA,978,0
4553,c-11,c-2,c-4,1847,DL,ATL,LAS,1747,0
4554,c-6,c-25,c-6,1947,OO,TUS,LAX,451,0
4555,c-4,c-20,c-4,700,WN,SAT,DAL,248,0
4556,c-1,c-13,c-5,621,XE,ICT,IAH,542,0
4557,c-7,c-4,c-2,1847,OO,RDM,PDX,116,0
4558,c-4,c-18,c-1,2102,US,DCA,PIT,205,0
4559,c-7,c-13,c-4,946,DL,ATL,BOS,946,0
4560,c-10,c-1,c-7,1108,WN,FLL,BWI,925,0
4561,c-7,c-20,c-4,1317,XE,MHT,EWR,209,0
4562,c-9,c-4,c-1,1050,EV,ATL,PVD,903,0
4563,c-9,c-8,c-4,1027,AA,EWR,ORD,719,0
4564,c-10,c-13,c-4,1557,UA,SFO,JFK,2586,0
4565,c-8,c-3,c-4,1716,US,BOS,PHL,280,1
4566,c-9,c-19,c-2,1005,WN,OAK,SLC,588,0
4567,c-6,c-25,c-7,811,AA,ORD,RNO,1671,0
4568,c-4,c-7,c-4,1924,CO,HNL,IAH,3904,0
4569,c-4,c-16,c-6,1113,DL,MIA,ATL,595,0
4570,c-5,c-29,c-7,1642,UA,SFO,DEN,967,0
4571,c-9,c-7,c-4,1857,MQ,JFK,ORD,740,0
4572,c-2,c-22,c-3,738,AA,DEN,DFW,641,0
4573,c-6,c-22,c-3,651,MQ,FAT,LAX,209,0
4574,c-7,c-22,c-5,1634,DH,IAD,CHS,441,1
4575,c-3,c-17,c-4,1501,MQ,CLE,DFW,1021,0
4576,c-5,c-18,c-4,1317,MQ,LIT,DFW,304,0
4577,c-10,c-23,c-1,1930,OH,CVG,MHT,741,0
4578,c-12,c-4,c-1,1333,WN,LAX,PHL,2401,0
4579,c-10,c-28,c-5,1910,MQ,DFW,CLL,164,0
4580,c-4,c-12,c-3,700,YV,SAV,CLT,213,0
4581,c-11,c-15,c-2,1015,UA,ORD,PIT,412,1
4582,c-8,c-12,c-5,645,WN,AUS,MDW,972,0
4583,c-10,c-7,c-6,1840,NW,MSP,DCA,931,0
4584,c-5,c-12,c-5,1828,WN,STL,MDW,251,1
4585,c-6,c-1,c-3,2325,F9,ANC,DEN,2406,1
4586,c-7,c-17,c-7,603,FL,RIC,ATL,481,0
4587,c-1,c-23,c-7,1020,WN,ELP,LAX,714,0
4588,c-3,c-14,c-2,1713,HA,ITO,HNL,216,0
4589,c-8,c-4,c-5,1915,XE,MSP,IAH,1034,0
4590,c-7,c-16,c-7,2109,NW,MSP,FSD,197,0
4591,c-9,c-14,c-4,1445,MQ,ORD,GSP,577,0
4592,c-11,c-27,c-7,2105,DL,TPA,LAX,2158,0
4593,c-7,c-21,c-5,1725,WN,BWI,CLE,314,1
4594,c-6,c-10,c-5,928,HP,LAS,DEN,629,0
4595,c-2,c-11,c-5,2108,OO,DEN,ICT,419,0
4596,c-11,c-19,c-7,1730,MQ,MAF,DFW,309,0
4597,c-7,c-23,c-7,1650,EV,AGS,ATL,143,0
4598,c-8,c-27,c-7,1824,WN,SEA,SJC,697,1
4599,c-11,c-17,c-4,1336,DL,PHL,ATL,665,0
4600,c-5,c-11,c-4,600,EV,MDT,ATL,619,0
4601,c-3,c-29,c-3,552,UA,SMF,DEN,910,0
4602,c-5,c-12,c-4,1550,B6,LGB,OAK,353,1
4603,c-12,c-19,c-1,1100,AA,DFW,ORD,802,0
